is-edible,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-color,has-ring,ring-type,spore-print-color,habitat,season
True,4.3,3.0,6.0,5.0,False,3.0,2.0,2.0,7.34,53.38,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,3.0
True,4.6,3.0,6.0,5.0,False,3.0,2.0,2.0,5.89,66.15,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,2.0
True,4.8,5.0,6.0,5.0,False,3.0,2.0,2.0,7.06,53.15,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,3.0
True,3.44,3.0,6.0,5.0,False,3.0,2.0,2.0,5.22,39.21,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,4.48,5.0,6.0,5.0,False,3.0,2.0,2.0,7.54,44.96,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,0.0
True,4.5,3.0,6.0,5.0,False,3.0,2.0,2.0,6.95,53.56,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,2.0
True,5.03,5.0,6.0,5.0,False,3.0,2.0,2.0,7.43,44.99,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,3.0
True,5.8,3.0,6.0,5.0,False,3.0,2.0,2.0,8.94,65.22,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,3.38,5.0,6.0,5.0,False,3.0,2.0,2.0,3.73,28.19,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,0.0
True,3.11,5.0,6.0,5.0,False,3.0,2.0,2.0,7.64,53.94,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,3.0
True,5.57,5.0,6.0,5.0,False,3.0,2.0,2.0,6.35,41.27,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,0.0
True,4.71,3.0,6.0,5.0,False,3.0,2.0,2.0,8.02,55.15,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,2.92,3.0,6.0,5.0,False,3.0,2.0,2.0,6.61,43.5,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,0.0
True,5.06,3.0,6.0,5.0,False,3.0,2.0,2.0,7.04,57.99,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,0.0
True,5.18,5.0,6.0,5.0,False,3.0,2.0,2.0,6.96,34.69,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,2.0
True,4.83,3.0,6.0,5.0,False,3.0,2.0,2.0,6.2,37.39,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,0.0
True,5.34,5.0,6.0,5.0,False,3.0,2.0,2.0,7.0,45.29,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,3.0
True,3.01,5.0,6.0,5.0,False,3.0,2.0,2.0,6.34,34.56,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,5.13,3.0,6.0,5.0,False,3.0,2.0,2.0,7.92,60.94,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,0.0
True,3.31,5.0,6.0,5.0,False,3.0,2.0,2.0,6.25,43.01,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,2.0
True,5.12,5.0,6.0,5.0,False,3.0,2.0,2.0,7.09,50.78,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,2.0
True,4.53,3.0,6.0,5.0,False,3.0,2.0,2.0,4.55,45.39,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,0.0
True,4.28,5.0,6.0,5.0,False,3.0,2.0,2.0,4.92,27.1,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,2.0
True,6.82,5.0,6.0,5.0,False,3.0,2.0,2.0,8.64,64.35,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,0.0
True,4.18,5.0,6.0,5.0,False,3.0,2.0,2.0,7.15,63.38,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,0.0
True,5.36,3.0,6.0,5.0,False,3.0,2.0,2.0,6.63,37.0,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,3.0
True,6.41,5.0,6.0,5.0,False,3.0,2.0,2.0,8.12,70.63,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,2.0
True,5.03,5.0,6.0,5.0,False,3.0,2.0,2.0,6.87,50.31,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,4.64,5.0,6.0,5.0,False,3.0,2.0,2.0,6.49,38.74,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,3.0
True,3.7,5.0,6.0,5.0,False,3.0,2.0,2.0,6.65,51.05,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,3.0
True,5.19,5.0,6.0,5.0,False,3.0,2.0,2.0,6.38,56.45,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,3.0
True,4.0,5.0,6.0,5.0,False,3.0,2.0,2.0,6.51,43.22,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,0.0
True,4.03,3.0,6.0,5.0,False,3.0,2.0,2.0,7.02,57.01,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,3.0
True,4.6,3.0,6.0,5.0,False,3.0,2.0,2.0,7.04,41.47,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,3.0
True,3.69,5.0,6.0,5.0,False,3.0,2.0,2.0,6.43,50.84,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,2.0
True,6.45,5.0,6.0,5.0,False,3.0,2.0,2.0,8.99,67.2,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,5.34,5.0,6.0,5.0,False,3.0,2.0,2.0,6.4,47.2,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,0.0
True,5.38,3.0,6.0,5.0,False,3.0,2.0,2.0,6.69,51.11,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,0.0
True,3.13,3.0,6.0,5.0,False,3.0,2.0,2.0,5.97,41.11,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,0.0
True,5.27,5.0,6.0,5.0,False,3.0,2.0,2.0,6.43,44.42,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,0.0
True,5.07,5.0,6.0,5.0,False,3.0,2.0,2.0,6.95,50.62,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,2.0
True,4.18,3.0,6.0,5.0,False,3.0,2.0,2.0,6.58,52.67,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,0.0
True,6.68,5.0,6.0,5.0,False,3.0,2.0,2.0,7.48,52.17,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,4.71,3.0,6.0,5.0,False,3.0,2.0,2.0,6.01,49.57,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,0.0
True,5.51,5.0,6.0,5.0,False,3.0,2.0,2.0,7.98,62.79,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,5.86,5.0,6.0,5.0,False,3.0,2.0,2.0,7.17,60.01,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,3.76,5.0,6.0,5.0,False,3.0,2.0,2.0,5.91,40.35,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,0.0
True,4.3,5.0,6.0,5.0,False,3.0,2.0,2.0,7.72,61.06,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,0.0
True,4.99,5.0,6.0,5.0,False,3.0,2.0,2.0,6.9,51.01,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,2.0
True,3.83,3.0,6.0,5.0,False,3.0,2.0,2.0,6.95,43.63,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,5.82,5.0,6.0,5.0,False,3.0,2.0,2.0,7.69,49.77,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,4.19,5.0,6.0,5.0,False,3.0,2.0,2.0,6.67,52.3,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,4.85,5.0,6.0,5.0,False,3.0,2.0,2.0,7.15,57.53,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,0.0
True,5.82,5.0,6.0,5.0,False,3.0,2.0,2.0,7.33,49.73,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,0.0
True,5.55,3.0,6.0,5.0,False,3.0,2.0,2.0,7.46,59.59,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,3.0
True,5.12,3.0,6.0,5.0,False,3.0,2.0,2.0,7.55,48.79,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,3.0
True,3.39,3.0,6.0,5.0,False,3.0,2.0,2.0,7.71,53.21,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,2.0
True,5.31,5.0,6.0,5.0,False,3.0,2.0,2.0,7.31,62.88,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,2.0
True,5.47,3.0,6.0,5.0,False,3.0,2.0,2.0,6.23,42.35,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,4.75,3.0,6.0,5.0,False,3.0,2.0,2.0,8.98,55.33,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,0.0
True,4.1,3.0,6.0,5.0,False,3.0,2.0,2.0,5.43,37.8,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,3.0
True,6.39,5.0,6.0,5.0,False,3.0,2.0,2.0,7.09,54.26,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,3.0
True,3.77,5.0,6.0,5.0,False,3.0,2.0,2.0,6.55,45.41,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,3.0
True,3.45,3.0,6.0,5.0,False,3.0,2.0,2.0,6.81,48.9,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,4.53,5.0,6.0,5.0,False,3.0,2.0,2.0,7.47,64.8,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,3.55,5.0,6.0,5.0,False,3.0,2.0,2.0,7.14,63.9,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,3.0
True,4.51,3.0,6.0,5.0,False,3.0,2.0,2.0,5.99,46.18,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,6.64,5.0,6.0,5.0,False,3.0,2.0,2.0,6.57,50.68,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,3.0
True,5.0,5.0,6.0,5.0,False,3.0,2.0,2.0,6.25,48.0,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,3.0
True,5.23,3.0,6.0,5.0,False,3.0,2.0,2.0,6.48,35.86,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,2.0
True,4.4,3.0,6.0,5.0,False,3.0,2.0,2.0,6.37,45.09,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,4.9,5.0,6.0,5.0,False,3.0,2.0,2.0,6.56,62.04,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,5.65,5.0,6.0,5.0,False,3.0,2.0,2.0,4.96,36.08,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,2.0
True,5.17,3.0,6.0,5.0,False,3.0,2.0,2.0,6.83,41.43,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,4.91,5.0,6.0,5.0,False,3.0,2.0,2.0,5.89,36.31,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,0.0
True,5.78,5.0,6.0,5.0,False,3.0,2.0,2.0,7.42,73.28,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,6.42,3.0,6.0,5.0,False,3.0,2.0,2.0,7.42,53.97,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,2.86,5.0,6.0,5.0,False,3.0,2.0,2.0,4.94,35.47,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,3.0
True,4.39,5.0,6.0,5.0,False,3.0,2.0,2.0,7.43,67.74,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,4.46,3.0,6.0,5.0,False,3.0,2.0,2.0,5.44,19.3,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,0.0
True,4.94,5.0,6.0,5.0,False,3.0,2.0,2.0,6.47,45.77,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,0.0
True,4.26,5.0,6.0,5.0,False,3.0,2.0,2.0,5.74,32.9,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,2.0
True,4.81,5.0,6.0,5.0,False,3.0,2.0,2.0,7.33,45.08,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,2.0
True,5.32,5.0,6.0,5.0,False,3.0,2.0,2.0,8.56,61.74,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,0.0
True,4.88,3.0,6.0,5.0,False,3.0,2.0,2.0,7.31,55.85,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,0.0
True,3.38,5.0,6.0,5.0,False,3.0,2.0,2.0,6.88,29.46,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,3.0
True,5.75,3.0,6.0,5.0,False,3.0,2.0,2.0,7.83,47.96,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,3.0
True,3.75,5.0,6.0,5.0,False,3.0,2.0,2.0,7.34,46.97,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,3.0
True,4.99,5.0,6.0,5.0,False,3.0,2.0,2.0,5.02,47.69,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,0.0
True,4.12,5.0,6.0,5.0,False,3.0,2.0,2.0,6.42,46.28,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,0.0,0.0
True,4.68,5.0,6.0,5.0,False,3.0,2.0,2.0,6.9,36.89,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,3.0
True,6.82,5.0,6.0,5.0,False,3.0,2.0,2.0,8.75,55.21,2.074074074074074,4.007790368271955,6.0,3.6413058141103467,0.0,1.0,0.0,3.0,3.0
False,2.48,3.0,8.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.29,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.29,3.0,8.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.72,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.66,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,6.5,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,3.28,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,4.27,3.0,7.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.62,3.0,8.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,3.91,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,4.36,3.0,8.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,3.83,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,5.14,3.0,7.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,5.4,3.0,8.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.65,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.27,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,3.65,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,4.28,3.0,7.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.32,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,4.89,3.0,7.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,3.46,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.6,3.0,7.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.0,3.0,8.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,3.1,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.56,3.0,7.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,5.03,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,5.59,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,3.25,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,3.38,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,5.1,3.0,7.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,4.41,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,3.56,3.0,8.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,3.75,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.13,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,3.92,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,2.19,3.0,8.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,5.82,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,3.65,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.4,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,4.6,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,5.22,3.0,8.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,3.5,3.0,8.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,3.42,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,4.82,3.0,8.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,2.37,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.16,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,4.27,3.0,7.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,5.73,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,4.59,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.31,3.0,7.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,4.66,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,3.95,3.0,7.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,5.64,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.29,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.83,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.02,3.0,7.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.34,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,3.98,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,5.84,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,4.08,3.0,7.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,4.45,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
False,4.3,3.0,8.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,3.85,3.0,8.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.72,3.0,7.0,5.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,4.3,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,2.0
False,5.07,3.0,7.0,10.0,False,2.9011331444759207,0.0,10.0,0.0,0.0,2.0,0.0,2.0,3.6413058141103467,0.0,1.0,2.0,0.0,0.0
